ID,Cycliste,Nationality,Points,Racedays,Km,Wins,Top_10,Weight,Height,Age,UCI_rank,All_time_rank,Team,TDF_starts,Giro_starts,Vuelta_starts,Roubaix_starts,MSR_starts,LBL_starts,Ronde_starts,Lombardia_starts,GC_wins,Oneday_Race_wins,ITT_wins,Gt_Participation,Classic_Participation,GT_Classic_Participation,Carreer_Major_Wins,Points_per_Km,Points_per_days,days_between_wins,top10_percent
512,Rui Oliveira,portugal,46,46,7361,0,2,66.0,1.83,24,878,NC,uae-team-emirates,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,0.006249150930580085,1.0,inf,0.043478260869565216
513,Ivo Oliveira,portugal,69,52,7858,1,2,68.0,1.85,24,668,NC,uae-team-emirates,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0.00878086026978875,1.3269230769230769,52.0,0.038461538461538464
514,Andrés Camilo Ardila,colombia,6,16,2102,0,1,59.0,1.7,21,2012,NC,uae-team-emirates,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.0028544243577545195,0.375,inf,0.0625
515,Cristian Camilo Muñoz,colombia,10,19,2899,0,3,63.0,1.8,24,1496,NC,uae-team-emirates,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.003449465332873405,0.5263157894736842,inf,0.15789473684210525
516,Péter Kusztor,hungary,14,27,4480,0,2,61.0,1.79,36,1372,NC,team-novo-nordisk,0,0,0,0,1,0,0,0,0,2,1,0,1,1,2,0.003125,0.5185185185185185,inf,0.07407407407407407
517,Andrea Peron,italy,2,21,3350,0,0,70.0,1.78,32,1763,NC,team-novo-nordisk,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0.0005970149253731342,0.09523809523809523,inf,0.0
518,David Lozano,spain,5,31,4628,0,0,63.0,1.78,32,NC,NC,team-novo-nordisk,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0.00108038029386344,0.16129032258064516,inf,0.0
519,Charles Planet,france,25,31,4902,0,2,71.0,1.79,27,790,NC,team-novo-nordisk,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0.005099959200326397,0.8064516129032258,inf,0.06451612903225806
520,Joonas Henttala,finland,7,26,3761,0,1,73.0,1.87,29,1094,NC,team-novo-nordisk,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0.0018612071257644246,0.2692307692307692,inf,0.038461538461538464
521,Sam Brand,great-britain,5,36,5543,0,0,,1.85,29,NC,NC,team-novo-nordisk,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0.0009020386072523904,0.1388888888888889,inf,0.0
522,Umberto Poli,italy,5,14,2330,0,1,,1.67,24,1860,NC,team-novo-nordisk,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0.002145922746781116,0.35714285714285715,inf,0.07142857142857142
523,Mehdi Benhamouda,france,0,6,852,0,1,,1.73,25,NC,NC,team-novo-nordisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.16666666666666666
524,Brian Kamstra,netherlands,0,18,2961,0,0,65.0,1.84,27,NC,NC,team-novo-nordisk,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0.0,0.0,inf,0.0
525,Declan Irvine,australia,0,4,648,0,0,,1.78,21,NC,NC,team-novo-nordisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
526,Stephen Clancy,ireland,0,4,570,0,0,63.0,1.71,28,NC,NC,team-novo-nordisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
527,Samuel Munday,australia,0,5,788,0,0,,1.69,22,NC,NC,team-novo-nordisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
528,Ulugbek Saidov,uzbekistan,4,7,600,0,2,,1.7,24,1195,NC,team-novo-nordisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666666666666667,0.5714285714285714,inf,0.2857142857142857
529,Hamish Beadle,new-zealand,0,0,0,0,0,,1.69,22,NC,NC,team-novo-nordisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
530,Oliver Behringer,switzerland,0,12,1755,0,0,,1.74,24,NC,NC,team-novo-nordisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
531,Gerd de Keijzer,netherlands,0,1,97,0,0,72.6,1.83,26,NC,NC,team-novo-nordisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
532,Greg Van Avermaet,belgium,561,44,7692,0,9,74.0,1.81,35,60,64,ccc-team,8,0,3,10,13,6,13,5,6,13,0,11,47,58,19,0.07293291731669267,12.75,inf,0.20454545454545456
533,Matteo Trentin,italy,424,51,8701,0,13,74.0,1.79,31,59,396,ccc-team,6,2,2,7,7,0,8,3,0,5,0,10,25,35,5,0.04873003103091599,8.313725490196079,inf,0.2549019607843137
534,Ilnur Zakarin,russia,207,43,7067,0,4,67.0,1.87,31,236,756,ccc-team,4,5,2,0,0,3,0,3,2,0,2,11,6,17,2,0.02929107117588793,4.813953488372093,inf,0.09302325581395347
535,Francisco José Ventoso,spain,16,30,4351,0,0,75.0,1.8,38,1634,609,ccc-team,3,8,7,10,12,1,12,2,2,4,0,18,37,55,6,0.0036773155596414617,0.5333333333333333,inf,0.0
536,Simon Geschke,germany,482,50,8518,0,9,64.0,1.71,34,57,1838,ccc-team,8,3,4,0,5,9,0,7,0,1,0,15,21,36,1,0.05658605306409956,9.64,inf,0.18
537,Serge Pauwels,belgium,6,8,1295,0,0,65.0,1.77,37,1509,NC,ccc-team,6,4,3,0,2,10,0,8,1,0,0,13,20,33,1,0.004633204633204633,0.75,inf,0.0
538,Jakub Mareczko,italy,140,37,5440,3,8,68.0,1.69,26,468,753,ccc-team,0,4,1,0,3,0,0,0,2,0,0,5,3,8,2,0.025735294117647058,3.783783783783784,12.333333333333336,0.21621621621621626
539,Michael Schär,switzerland,56,46,7968,0,0,78.0,1.98,34,1104,NC,ccc-team,10,1,1,10,10,2,11,5,0,1,0,12,38,50,1,0.007028112449799197,1.2173913043478262,inf,0.0
540,Alessandro De Marchi,italy,142,37,6536,0,3,65.0,1.81,34,196,1576,ccc-team,5,4,4,0,7,7,0,8,0,1,0,13,22,35,1,0.021725826193390453,3.8378378378378377,inf,0.08108108108108109
541,Guillaume Van Keirsbulck,belgium,37,35,5550,0,0,85.0,1.91,29,1034,1756,ccc-team,2,0,1,8,1,0,7,0,1,3,0,3,16,19,4,0.006666666666666667,1.0571428571428572,inf,0.0
542,Jan Hirt,czech-republic,79,56,9303,0,1,60.0,1.81,29,864,NC,ccc-team,1,3,2,0,0,1,0,3,1,0,0,6,4,10,1,0.008491884338385467,1.4107142857142858,inf,0.017857142857142856
543,Patrick Bevin,new-zealand,41,24,3490,0,1,75.0,1.8,29,872,1941,ccc-team,3,0,2,1,0,0,0,0,0,0,2,5,1,6,0,0.01174785100286533,1.7083333333333333,inf,0.04166666666666666
544,Víctor de la Parte,spain,175,49,7903,0,2,64.0,1.81,34,226,NC,ccc-team,0,4,1,0,2,0,0,3,1,0,1,5,5,10,1,0.022143489813994686,3.571428571428572,inf,0.040816326530612235
545,Joey Rosskopf,united-states,161,46,7522,0,4,74.0,1.86,31,246,NC,ccc-team,1,3,2,0,0,4,0,3,1,0,2,6,7,13,1,0.021403881946290882,3.5,inf,0.08695652173913042
546,Łukasz Wiśniowski,poland,36,53,8510,0,2,78.0,1.81,29,610,NC,ccc-team,1,1,1,2,3,1,2,1,0,0,0,3,9,12,0,0.004230317273795535,0.6792452830188679,inf,0.03773584905660377
547,Josef Černý,czech-republic,361,52,8184,3,12,77.0,1.88,27,118,NC,ccc-team,0,2,0,0,0,1,1,0,1,1,3,2,2,4,2,0.04411045943304008,6.9423076923076925,17.333333333333332,0.2307692307692308
548,Nathan Van Hooydonck,belgium,26,37,6133,0,2,78.0,1.93,25,618,NC,ccc-team,0,0,1,2,1,0,2,0,0,0,0,1,5,6,0,0.0042393608348279795,0.7027027027027027,inf,0.054054054054054064
549,Gijs Van Hoecke,belgium,30,35,5649,0,2,78.0,1.86,29,804,NC,ccc-team,0,1,0,4,2,0,6,0,0,0,0,1,12,13,0,0.0053106744556558685,0.8571428571428571,inf,0.057142857142857134
550,Pavel Kochetkov,russia,13,29,4558,0,0,70.0,1.84,34,1072,NC,ccc-team,1,4,4,0,0,3,0,3,0,1,0,9,6,15,1,0.002852128126371216,0.4482758620689655,inf,0.0
551,Kamil Gradek,poland,67,49,7583,1,3,81.0,1.94,30,602,NC,ccc-team,0,2,0,1,0,0,1,0,1,0,1,2,2,4,1,0.00883555321113016,1.3673469387755102,49.0,0.061224489795918366
552,Jonas Koch,germany,44,50,7827,0,0,75.0,1.87,27,1515,NC,ccc-team,1,0,1,0,1,1,1,0,0,0,0,2,3,5,0,0.005621566372812061,0.88,inf,0.0
553,Will Barta,united-states,144,48,7827,0,2,61.0,1.75,24,381,NC,ccc-team,0,0,2,0,0,1,0,0,0,0,0,2,1,3,0,0.01839785358374856,3.0,inf,0.04166666666666666
554,Szymon Sajnok,poland,43,28,4582,0,5,75.0,1.84,23,477,NC,ccc-team,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.009384548232213007,1.5357142857142858,inf,0.17857142857142858
555,Attila Valter,hungary,233,48,7871,2,7,65.0,1.86,22,149,NC,ccc-team,0,1,0,0,0,0,0,1,1,0,1,1,1,2,1,0.02960233769533732,4.854166666666667,24.0,0.14583333333333334
556,Kamil Małecki,poland,171,44,6856,0,6,69.0,1.74,24,241,NC,ccc-team,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0.024941656942823805,3.886363636363636,inf,0.13636363636363635
557,Georg Zimmermann,germany,122,49,8132,0,2,70.0,1.8,23,400,NC,ccc-team,0,0,1,0,0,1,0,1,0,0,0,1,2,3,0,0.015002459419576982,2.489795918367347,inf,0.040816326530612235
558,Michał Paluta,poland,25,42,6757,0,0,65.0,1.74,25,2091,NC,ccc-team,0,0,1,0,0,0,1,1,0,1,0,1,2,3,1,0.003699866804795028,0.5952380952380952,inf,0.0
559,Mauro Finetto,italy,87,39,6010,0,7,62.0,1.77,35,354,1021,nippo-delko-one-provence,0,2,1,0,3,1,1,4,2,3,0,3,9,12,5,0.01447587354409318,2.230769230769231,inf,0.1794871794871795
560,Ramūnas Navardauskas,lithuania,25,42,5756,0,4,79.0,1.9,32,736,947,nippo-delko-one-provence,5,3,0,0,5,1,0,0,2,4,4,8,6,14,6,0.004343293954134815,0.5952380952380952,inf,0.09523809523809523
561,Julien El Fares,france,29,21,3086,0,2,62.0,1.73,35,814,1784,nippo-delko-one-provence,3,0,1,0,2,2,0,0,1,0,0,4,4,8,1,0.009397278029812054,1.380952380952381,inf,0.09523809523809523
562,Eduard-Michael Grosu,romania,185,40,5771,0,23,68.0,1.73,28,144,1435,nippo-delko-one-provence,0,2,0,0,1,0,0,2,1,2,2,2,3,5,3,0.03205683590365621,4.625,inf,0.575
563,Justin Jules,france,0,9,1236,0,0,64.0,1.67,34,NC,NC,nippo-delko-one-provence,0,0,0,0,0,2,1,0,0,1,0,0,3,3,1,0.0,0.0,inf,0.0
564,José Gonçalves,portugal,0,22,3178,0,1,70.0,1.85,31,1801,1715,nippo-delko-one-provence,1,2,4,0,2,2,1,2,2,1,2,7,7,14,3,0.0,0.0,inf,0.045454545454545456
565,Evaldas Šiškevičius,lithuania,59,39,6028,1,1,78.0,1.83,31,383,NC,nippo-delko-one-provence,0,0,0,5,0,0,0,0,0,1,1,0,5,5,1,0.009787657597876576,1.5128205128205128,39.0,0.02564102564102564
566,Fumiyuki Beppu,japan,7,28,3884,0,0,69.0,1.8,37,1633,NC,nippo-delko-one-provence,1,4,1,5,1,7,5,2,0,2,3,6,20,26,2,0.0018022657054582907,0.25,inf,0.0
567,Delio Fernández,spain,45,35,5421,0,4,69.0,1.78,34,562,NC,nippo-delko-one-provence,0,1,1,0,0,0,0,0,1,0,0,2,0,2,1,0.008301051466519094,1.2857142857142858,inf,0.11428571428571427
568,Riccardo Minali,italy,69,39,5419,0,11,74.0,1.8,25,1037,NC,nippo-delko-one-provence,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0.012732976563941687,1.7692307692307692,inf,0.28205128205128205
569,Dušan Rajović,serbia,21,45,6245,0,6,76.0,1.83,23,722,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0.003362690152121697,0.4666666666666667,inf,0.13333333333333333
570,Biniam Ghirmay Hailu,eritrea,299,40,5804,2,18,70.0,1.84,20,114,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05151619572708477,7.475,20.0,0.45
571,Romain Combaud,france,49,35,5717,0,2,63.0,1.75,29,505,NC,nippo-delko-one-provence,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.008570928808815813,1.4,inf,0.057142857142857134
572,Alessandro Fedeli,italy,122,36,5424,1,4,65.0,1.76,24,172,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02249262536873156,3.388888888888889,36.0,0.1111111111111111
573,Pierre Barbier,france,37,27,3794,0,8,68.0,1.66,23,877,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009752240379546652,1.3703703703703705,inf,0.2962962962962963
574,Hideto Nakane,japan,136,35,4956,1,5,55.0,1.69,30,261,NC,nippo-delko-one-provence,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.02744148506860371,3.8857142857142857,35.0,0.14285714285714285
575,Rémy Rochas,france,58,20,2928,0,3,51.0,1.64,24,452,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01980874316939891,2.9,inf,0.15
576,José Manuel Díaz,spain,64,49,7176,1,4,63.0,1.77,25,698,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.008918617614269788,1.3061224489795915,49.0,0.08163265306122447
577,Masahiro Ishigami,japan,0,15,1959,0,0,58.0,1.76,23,NC,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
578,Lucas De Rossi,france,49,32,4792,0,4,70.0,1.83,25,429,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010225375626043406,1.53125,inf,0.125
579,Julien Trarieux,france,12,30,4661,0,1,71.0,1.83,28,1249,NC,nippo-delko-one-provence,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0.0025745548165629693,0.4,inf,0.03333333333333333
580,Atsushi Oka,japan,0,31,4192,0,0,57.0,1.63,25,NC,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,inf,0.0
581,Mulu Kinfe Hailemichael,ethiopia,45,31,4491,1,4,50.0,1.58,21,740,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01002004008016032,1.4516129032258065,31.0,0.12903225806451613
582,Simon Carr,great-britain,82,19,2842,1,2,63.0,1.82,22,292,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.028852920478536243,4.3157894736842115,19.0,0.10526315789473684
583,Axel Zingle,france,16,10,1459,0,2,67.0,1.73,22,500,NC,nippo-delko-one-provence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010966415352981495,1.6,inf,0.2
584,Tony Martin,germany,28,44,7138,0,0,75.0,1.85,35,NC,73,team-jumbo-visma,12,3,5,3,0,4,3,0,10,1,49,20,10,30,11,0.003922667413841412,0.6363636363636364,inf,0.0
585,Robert Gesink,netherlands,74,51,8251,0,0,70.0,1.89,34,634,343,team-jumbo-visma,9,2,7,0,0,8,0,8,2,4,1,18,16,34,6,0.008968609865470852,1.4509803921568627,inf,0.0
586,Tom Dumoulin,netherlands,615,41,6693,0,9,69.0,1.85,30,54,176,team-jumbo-visma,6,4,3,0,5,8,1,5,2,0,16,13,19,32,2,0.09188704616763783,15.0,inf,0.2195121951219512
587,Primož Roglič,slovenia,2341,51,8293,12,32,65.0,1.77,31,1,93,team-jumbo-visma,3,2,2,0,1,1,0,3,12,4,12,7,5,12,16,0.2822862655251417,45.901960784313715,4.25,0.6274509803921569
588,Steven Kruijswijk,netherlands,50,17,2604,0,4,63.0,1.78,33,582,1034,team-jumbo-visma,5,8,5,0,0,1,0,6,1,0,0,18,7,25,1,0.019201228878648238,2.9411764705882355,inf,0.2352941176470588
589,Dylan Groenewegen,netherlands,125,11,1831,3,5,70.0,1.77,27,403,249,team-jumbo-visma,4,0,0,2,1,0,1,0,0,12,0,4,4,8,12,0.06826870562534135,11.363636363636365,3.6666666666666665,0.4545454545454545
590,Wout van Aert,belgium,1807,35,5979,6,15,78.0,1.87,26,3,431,team-jumbo-visma,2,0,0,2,2,0,3,0,1,6,4,2,7,9,7,0.30222445224954003,51.62857142857143,5.833333333333332,0.42857142857142855
591,George Bennett,new-zealand,748,58,9241,1,14,58.0,1.8,30,26,1394,team-jumbo-visma,4,2,7,0,0,0,0,6,1,1,0,13,6,19,2,0.08094362082025755,12.89655172413793,58.0,0.2413793103448276
592,Paul Martens,germany,50,45,7298,0,0,69.0,1.78,37,NC,1455,team-jumbo-visma,4,3,4,1,8,12,1,6,1,1,0,11,28,39,2,0.006851192107426692,1.1111111111111112,inf,0.0
593,Jos van Emden,netherlands,33,37,6025,0,2,74.0,1.86,35,779,1153,team-jumbo-visma,2,9,1,6,5,2,5,0,0,3,10,12,18,30,3,0.0054771784232365145,0.8918918918918919,inf,0.054054054054054064
594,Mike Teunissen,netherlands,206,15,2411,0,4,73.0,1.84,28,157,1376,team-jumbo-visma,2,0,2,4,1,1,4,0,2,0,1,4,10,14,2,0.0854417254251348,13.733333333333333,inf,0.26666666666666666
595,Maarten Wynants,belgium,19,33,5043,0,1,74.0,1.9,38,1409,NC,team-jumbo-visma,5,1,2,12,6,3,14,0,0,0,0,8,35,43,0,0.0037675986515962718,0.5757575757575758,inf,0.030303030303030307
596,Tom Leezer,netherlands,0,9,1208,0,0,76.0,1.85,35,NC,NC,team-jumbo-visma,4,2,2,7,8,2,5,0,0,0,0,8,22,30,0,0.0,0.0,inf,0.0
597,Amund Grøndahl Jansen,norway,38,31,5015,0,0,83.0,1.87,26,1235,NC,team-jumbo-visma,3,0,0,2,2,0,4,0,0,1,0,3,8,11,1,0.00757726819541376,1.2258064516129032,inf,0.0
598,Timo Roosen,netherlands,106,36,6021,0,4,75.0,1.94,27,219,NC,team-jumbo-visma,3,0,1,3,1,0,3,1,0,1,0,4,8,12,1,0.017605048995183524,2.9444444444444446,inf,0.1111111111111111
599,Sepp Kuss,united-states,570,54,8881,1,11,61.0,1.8,26,117,NC,team-jumbo-visma,1,1,3,0,0,0,0,1,1,0,0,5,1,6,1,0.0641819614908231,10.555555555555557,54.0,0.2037037037037037
600,Laurens De Plus,belgium,5,5,764,0,0,67.0,1.89,25,NC,NC,team-jumbo-visma,1,2,1,0,0,4,0,3,1,0,0,4,7,11,1,0.006544502617801047,1.0,inf,0.0
601,Bert-Jan Lindeman,netherlands,57,30,4527,0,1,69.0,1.8,31,549,NC,team-jumbo-visma,1,2,4,2,4,5,2,2,1,1,0,7,15,22,2,0.012591119946984758,1.9,inf,0.03333333333333333
602,Pascal Eenkhoorn,netherlands,119,41,6590,1,12,70.0,1.85,23,242,NC,team-jumbo-visma,0,0,0,2,0,0,3,0,0,0,0,0,5,5,0,0.01805766312594841,2.902439024390244,41.0,0.2926829268292683
603,Taco van der Hoorn,netherlands,49,32,4842,0,2,75.0,1.87,27,647,NC,team-jumbo-visma,0,0,0,2,1,0,3,0,0,2,0,0,6,6,2,0.010119785212722016,1.53125,inf,0.0625
604,Antwan Tolhoek,netherlands,111,33,5211,0,1,61.0,1.78,26,304,NC,team-jumbo-visma,1,2,1,0,1,3,0,3,0,0,0,4,7,11,0,0.021301093839953943,3.363636363636364,inf,0.030303030303030307
605,Christoph Pfingsten,germany,13,34,5599,0,0,69.0,1.79,33,1407,NC,team-jumbo-visma,0,2,2,1,0,1,3,1,0,0,0,4,6,10,0,0.002321843186283265,0.38235294117647056,inf,0.0
606,Chris Harper,australia,44,39,6145,0,4,,,26,521,NC,team-jumbo-visma,0,1,0,0,0,0,0,1,1,1,0,1,1,2,2,0.007160292921074044,1.1282051282051282,inf,0.10256410256410256
607,Koen Bouwman,netherlands,36,28,4549,0,3,60.0,1.78,27,572,NC,team-jumbo-visma,0,3,2,0,1,2,0,5,0,0,0,5,8,13,0,0.007913827214772478,1.2857142857142858,inf,0.10714285714285714
608,Tobias Foss,norway,81,24,3821,0,4,,,23,360,NC,team-jumbo-visma,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.02119863909971212,3.375,inf,0.16666666666666666
609,Jonas Vingegaard,denmark,124,28,4760,0,2,60.0,1.75,24,327,NC,team-jumbo-visma,0,0,1,0,0,1,0,1,0,0,0,1,2,3,0,0.026050420168067228,4.428571428571429,inf,0.07142857142857142
610,Lennard Hofstede,netherlands,35,44,7030,0,0,73.0,1.86,25,915,NC,team-jumbo-visma,0,1,3,1,0,2,1,2,0,0,0,4,6,10,0,0.0049786628733997145,0.7954545454545454,inf,0.0
611,Niki Terpstra,netherlands,49,61,9837,0,1,75.0,1.9,36,1178,191,team-total-direct-energie,8,0,7,11,7,2,12,1,4,12,2,15,33,48,16,0.004981193453288605,0.8032786885245902,inf,0.016393442622950817
612,Julien Simon,france,104,51,8281,0,3,65.0,1.76,35,373,801,team-total-direct-energie,7,0,2,0,3,8,0,1,0,7,0,9,12,21,7,0.012558869701726844,2.0392156862745097,inf,0.05882352941176471
613,Rein Taaramäe,estonia,0,30,4234,0,0,68.0,1.85,33,1512,617,team-total-direct-energie,8,1,4,0,0,7,0,2,4,4,4,13,9,22,8,0.0,0.0,inf,0.0
614,Jonathan Hivert,france,54,61,9496,0,0,62.0,1.7,35,813,761,team-total-direct-energie,3,0,1,0,1,8,0,3,3,4,0,4,12,16,7,0.0056866048862679024,0.8852459016393442,inf,0.0
615,Niccolò Bonifazio,italy,217,43,6937,2,6,72.0,1.76,27,167,889,team-total-direct-energie,2,1,1,3,5,0,3,0,1,4,0,4,11,15,5,0.031281533804238135,5.046511627906976,21.5,0.13953488372093026
616,Adrien Petit,france,20,50,7674,0,0,80.0,1.88,30,1513,1683,team-total-direct-energie,3,0,1,9,2,0,6,0,1,2,2,4,17,21,3,0.0026062027625749287,0.4,inf,0.0
617,Lilian Calmejane,france,90,34,5380,0,5,69.0,1.84,28,280,1127,team-total-direct-energie,4,0,1,0,1,4,1,1,3,3,0,5,7,12,6,0.016728624535315983,2.647058823529412,inf,0.14705882352941174
618,Pim Ligthart,netherlands,14,41,6349,0,1,72.0,1.81,32,1362,1747,team-total-direct-energie,0,2,4,3,3,1,5,1,0,4,0,6,13,19,4,0.002205071664829107,0.3414634146341464,inf,0.024390243902439025
619,Anthony Turgis,france,279,54,9011,0,8,70.0,1.78,26,85,1639,team-total-direct-energie,3,0,1,1,3,2,2,1,1,3,0,4,9,13,4,0.030962157363222723,5.166666666666667,inf,0.14814814814814814
620,Romain Sicard,france,70,61,9867,0,0,63.0,1.79,32,573,NC,team-total-direct-energie,7,1,5,1,0,7,1,2,0,1,0,13,11,24,1,0.007094354920441877,1.147540983606557,inf,0.0
621,Damien Gaudin,france,23,34,4840,0,2,85.0,1.92,34,908,NC,team-total-direct-energie,2,1,2,10,2,0,6,0,0,2,4,5,18,23,2,0.004752066115702479,0.6764705882352942,inf,0.05882352941176471
622,Lorrenzo Manzin,france,104,59,9088,1,11,69.0,1.75,26,1179,NC,team-total-direct-energie,0,0,4,0,0,0,0,0,0,1,0,4,0,4,1,0.011443661971830986,1.7627118644067796,59.0,0.1864406779661017
623,Dries Van Gestel,belgium,113,45,7554,0,3,71.0,1.87,26,284,NC,team-total-direct-energie,0,0,0,0,1,3,3,0,0,0,0,0,7,7,0,0.014958962139263966,2.5111111111111106,inf,0.06666666666666668
624,Jérôme Cousin,france,0,38,5824,0,0,74.0,1.8,31,NC,NC,team-total-direct-energie,4,0,3,2,4,1,2,1,0,0,0,7,10,17,0,0.0,0.0,inf,0.0
625,Geoffrey Soupe,france,51,46,7639,0,2,70.0,1.77,32,848,NC,team-total-direct-energie,3,1,3,1,3,1,2,1,0,0,0,7,8,15,0,0.006676266527032335,1.108695652173913,inf,0.043478260869565216
626,Romain Cardis,france,114,32,4726,0,4,75.0,1.81,28,244,NC,team-total-direct-energie,0,0,1,3,0,0,3,0,0,0,0,1,6,7,0,0.024121878967414304,3.5625,inf,0.125
627,Fabien Grellier,france,35,47,7546,0,0,65.0,1.75,26,NC,NC,team-total-direct-energie,3,0,0,1,1,5,0,1,0,0,0,3,8,11,0,0.00463821892393321,0.7446808510638298,inf,0.0
628,Mathieu Burgaudeau,france,40,42,6641,0,0,61.0,1.68,22,1211,NC,team-total-direct-energie,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0.0060231892787230845,0.9523809523809524,inf,0.0
629,Paul Ourselin,france,27,40,5960,0,1,70.0,1.85,26,NC,NC,team-total-direct-energie,1,0,1,0,1,3,0,1,0,0,0,2,5,7,0,0.004530201342281879,0.675,inf,0.025
630,Valentin Ferron,france,30,33,5408,0,0,67.0,1.74,22,1928,NC,team-total-direct-energie,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,0.0055473372781065095,0.9090909090909092,inf,0.0
631,Jérémy Cabot,france,32,30,4406,0,6,76.0,1.92,29,786,NC,team-total-direct-energie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007262823422605537,1.0666666666666669,inf,0.2
632,Leonardo Bonifazio,italy,5,16,2405,0,0,63.0,1.7,29,NC,NC,team-total-direct-energie,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.002079002079002079,0.3125,inf,0.0
633,Florian Maitre,france,14,25,3816,0,0,71.0,1.8,24,1521,NC,team-total-direct-energie,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.003668763102725367,0.56,inf,0.0
634,Marlon Gaillard,france,15,30,4777,0,0,64.0,1.77,24,1519,NC,team-total-direct-energie,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.0031400460540087927,0.5,inf,0.0
635,Simon Sellier,france,0,23,3204,0,0,68.0,1.75,25,NC,NC,team-total-direct-energie,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,inf,0.0
636,Théo Menant,france,0,5,587,0,0,,,23,NC,NC,team-total-direct-energie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
637,Jakob Fuglsang,denmark,1339,43,7121,4,21,65.0,1.81,35,5,154,astana-pro-team,9,2,4,0,0,10,1,8,10,2,2,15,19,34,12,0.18803538828816174,31.13953488372093,10.75,0.4883720930232558
638,Luis León Sánchez,spain,127,70,11516,2,4,73.0,1.86,37,180,171,astana-pro-team,10,3,11,1,5,11,3,2,5,5,7,24,22,46,10,0.01102813476901702,1.8142857142857145,35.0,0.057142857142857134
639,Ion Izagirre,spain,329,47,7584,1,11,60.0,1.73,31,126,423,astana-pro-team,6,3,3,2,3,7,1,8,3,2,4,12,21,33,5,0.04338080168776371,7.0,47.0,0.23404255319148934
640,Miguel Ángel López,colombia,720,38,6230,2,11,59.0,1.64,26,41,437,astana-pro-team,1,3,4,0,0,0,0,2,3,1,0,8,2,10,4,0.11556982343499198,18.94736842105263,19.0,0.2894736842105263
